"actor","type","actor_id","ideo"
"DanielStrauss4","Journalist","75600769","-0.16784951150181068"
"ZoeTillman","Journalist","52392666","-0.3080873980577156"
"DougJones","Politician","239548513","-0.9841059281220778"
"mikedebonis","Journalist","16753660","0.6070547078006898"
"PoliticsReid","Journalist","12272322","0.4434438401521341"
"MegKinnardAP","Journalist","17877451","0.6897591024362235"
"SenMarkey","Politician","21406834","-0.2847144169650647"
"brianstelter","Journalist","14515799","-0.29190610345511114"
"myhlee","Journalist","17066022","-0.04738876279353323"
"dominicholden","Journalist","18874870","-0.4537190494811554"
"jbendery","Journalist","15837659","-0.12290147093902057"
"WaltHickey","Journalist","235700566","-1.1585043255057033"
"vermontgmg","Journalist","926601","-0.41056893054087695"
"EliLake","Journalist","34371118","0.6753757294561306"
"susannecraig","Journalist","182545611","0.0766678291597672"
"bencasselman","Journalist","16319594","0.1234137913450689"
"sarahkliff","Journalist","19734832","-0.034803311435952014"
"lhfang","Journalist","7900962","0.4020916428343672"
"katiezez","Journalist","17759597","0.10723249674246448"
"srl","Journalist","764476890","0.7059403970388278"
"zachdcarter","Journalist","17119688","-0.0294095465684172"
"davidmackau","Journalist","304932002","-0.4555169711036669"
"oneunderscore__","Journalist","102594136","-1.1081625200753784"
"propublica","Media","14606079","-0.6173299171297112"
"rollcall","Media","15922214","1.040353818825986"
"RepPeteKing","Politician","18277655","2.239567541041225"
"timothy_stanley","Journalist","283640557","0.574692118595481"
"RepDean","Politician","567508925","-0.4429315197460858"
"NicolleDWallace","Journalist","860555190","0.4218687806819948"
"politicususa","Media","14792049","-0.9894996929896128"
"toddstarnes","Journalist","15515169","2.252152992398805"
"townhallcom","Media","28614262","2.038200319319925"
"ElishaKrauss","Journalist","25526853","2.8256899899800065"
"BetsyDeVosED","Politician","828997388920619008","0.8605616565748256"
"cmarinucci","Journalist","16162149","-0.02401578170088239"
"Bencjacobs","Journalist","218325695","1.184187548626914"
"DavidEggert00","Journalist","18336143","0.32298309144385673"
"borzou","Journalist","24382468","-0.2811185737200415"
"jacobsoboroff","Journalist","14246088","-0.4699003440837597"
"jmartNYT","Journalist","18678924","0.5585108239928765"
"Karoli","Journalist","980611","-1.259187936366353"
"nickconfessore","Journalist","258885469","0.4272625455495296"
"Tom_Winter","Journalist","27101698","1.2003688432295183"
"ericawerner","Journalist","33653195","1.3172337486927728"
"gabrielsherman","Journalist","34036358","1.06732264316366"
"DevlinBarrett","Journalist","30970039","-0.2811185737200415"
"AnaSwanson","Journalist","17647477","1.1482291161766822"
"DavidInglesTV","Journalist","496997835","-0.11031601958143936"
"pbump","Journalist","950531","-0.9553391821618924"
"donnabrazile","Journalist","60919240","-0.64969250633492"
"PeterAlexander","Journalist","91386979","0.10903041836497608"
"Philip_Elliott","Journalist","16898332","0.6735778078336191"
"DanEggenWPost","Journalist","206487352","0.14498885081520815"
"JoaquinCastrotx","Politician","231510077","-0.802515844248406"
"GarrettHaake","Journalist","47991586","0.628629767270829"
"justinsink","Journalist","346197350","0.4740085077348313"
"dailykos","Media","20818801","-1.5144928067630004"
"JenniferJJacobs","Journalist","15433452","1.0295662890909163"
"W7VOA","Journalist","17919393","-0.6460966630898969"
"steveholland1","Journalist","32521584","0.9648411106804986"
"AprilDRyan","Journalist","18018355","-0.03300538981344041"
"7im","Journalist","17375281","-0.3458437521304593"
"ClydeHaberman","Journalist","310374952","-0.6317132901098039"
"PacificStand","Media","34781412","-1.1423230309030987"
"Redpainter1","Journalist","2881295272","-1.2879546823265386"
"EmmaVigeland","Journalist","742453163098296320","-1.1656960119957496"
"jonathanalter","Journalist","21844854","-0.0797513519987421"
"DanaBashCNN","Journalist","108617810","0.6771736510786424"
"tamarakeithNPR","Journalist","15483390","0.23848077518581146"
"ENBrown","Journalist","3264081","-0.2721289656074835"
"jonathanvswan","Journalist","327862439","1.1320478215740777"
"20committee","Journalist","635608354","1.0601309566736137"
"kevinroose","Journalist","18816166","-0.036601233058463606"
"mcmoynihan","Journalist","22056192","-0.14987029527669465"
"nicoleperlroth","Journalist","13404292","-0.6119361522621763"
"stevenjay","Journalist","78716886","0.7904427132968733"
"Shareblue","Media","2467720274","-0.3116832413027388"
"MSignorile","Journalist","18124790","-0.7216093712353838"
"timkmak","Journalist","17907987","1.058333035051102"
"HurdOnTheHill","Politician","2963445730","1.9788689057770423"
"biannagolodryga","Journalist","14135350","0.0712740642922324"
"PaulLewis","Journalist","27676108","-0.4842837170638525"
"RohitKachrooITV","Journalist","19863176","-0.1336890006740902"
"dcbigjohn","Journalist","222622640","0.6268318456483175"
"PaulBegala","Journalist","352548417","-0.802515844248406"
"RepKinzinger","Politician","219429281","2.295303111339084"
"ZackFord","Journalist","20093233","-0.15526406014422944"
"igorbobic","Journalist","250492272","0.8875304809124998"
"RepDianaDeGette","Politician","28599820","0.13779716432516173"
"emmaroller","Journalist","66768858","-1.0416394200424492"
"JohnStossel","Journalist","158769098","1.57253861908942"
"antonia_okafor","Journalist","1955038620","1.700191054287744"
"RonBrownstein","Journalist","731167584","0.5279461564101793"
"beyerstein","Journalist","15694863","-0.0815492736212537"
"KateAronoff","Journalist","637196658","-1.327508958021794"
"AndyBCampbell","Journalist","472987747","-0.5436151306067354"
"nhannahjones","Journalist","25598396","-0.4968691684214338"
"kemc","Journalist","16049944","-1.6151764176236505"
"itsjina","Journalist","29241573","-1.082991617360216"
"NewYorker","Media","14677919","-0.7180135279903608"
"dpatrikarakos","Journalist","126042283","-0.02581370332339399"
"FareedZakaria","Journalist","41814169","0.29781218872869425"
"joshgerstein","Journalist","64916983","-0.2271809250446936"
"John_Hudson","Journalist","26668729","0.09644496700739486"
"democracynow","Media","16935292","0.18274520488795173"
"BillPascrell","Politician","74508260","-0.333258300772878"
"Salon","Media","16955991","0.13959508594767334"
"repmarkpocan","Politician","1206227149","0.858763734952314"
"chrisgeidner","Journalist","22891564","-0.4645065792162249"
"AriMelber","Journalist","15441965","0.06767822104720919"
"ghoshworld","Journalist","244957467","0.1234137913450689"
"SabrinaSiddiqui","Journalist","27055034","-0.26313935749492545"
"theprospect","Media","15949696","-0.18942457097194992"
"reason","Media","16467567","0.7167279267738975"
"RepTedDeutch","Politician","137794015","-0.658682114447478"
"steve_vladeck","Journalist","380268462","-0.4555169711036669"
"DanLamothe","Journalist","68498034","0.08206159402730201"
"michaeldweiss","Journalist","18025377","-0.10672017633641616"
"pdacosta","Journalist","65466158","0.7580801240916643"
"timkaine","Politician","172858784","-0.5651901900768747"
"JameelJaffer","Journalist","437627160","-0.5759777198119443"
"RepDonBeyer","Politician","2962868158","-0.3728125764681333"
"Zigmanfreud","Journalist","558360059","1.491632146076398"
"secupp","Journalist","19268706","0.9900120133956608"
"lrozen","Journalist","47455112","-0.35663128186552884"
"TaraSetmayer","Journalist","1591400760","1.5168030487915605"
"carriecordero","Journalist","64209556","0.3913041130992975"
"EricLiptonNYT","Journalist","375662595","0.6448110618734334"
"Elise_Jordan","Journalist","102251724","0.6376193753833871"
"byHeatherLong","Journalist","257354839","0.6196401591582711"
"RepValDemings","Politician","798973032362606592","-0.7372"
"NoahGrayCNN","Journalist","17243733","0.3823145049867396"
"theshrillest","Journalist","709835222","-0.7935262361358478"
"MMFlint","Journalist","20479813","-1.3724569985845838"
"JoshuaGreen","Journalist","17044233","-0.78453662802329"
"amber_athey","Journalist","248469208","1.419715281175934"
"RepStefanik","Politician","2962813893","2.165852754518249"
"RepDLamborn","Politician","584012853","2.1946195004784346"
"NYTnickc","Journalist","269448653","0.7670697322042223"
"LeoShane","Journalist","16547587","-0.40517516567334216"
"RepMikeQuigley","Politician","56864092","-0.3728125764681333"
"SenatorSinema","Politician","1080844782","1.0853018593887758"
"natemcdermott","Journalist","43797990","-0.34764167375297084"
"kasie","Journalist","12354832","0.8893284025350114"
"SenatorLeahy","Politician","242836537","-0.9679246335194736"
"SenatorBennet","Politician","224285242","0.037113553464511936"
"JenGranholm","Journalist","14185317","-0.6460966630898969"
"JohnBerman","Journalist","20522862","0.3463560725365076"
"pkcapitol","Journalist","997684836","0.813815694389524"
"passantino","Journalist","2267241","1.1194623702164963"
"AdamGreen","Journalist","15265641","-0.3188749277927852"
"EamonJavers","Journalist","257661436","0.78684687005185"
"CongressmanRaja","Politician","814179031956488192","-0.3871959494482261"
"ericgeller","Journalist","3817401","-0.41955853865343495"
"johniadarola","Journalist","25694156","-1.3526798607369563"
"ritholtz","Journalist","49753604","-0.518444227891573"
"BillClinton","Politician","1330457336","-0.6784592522951057"
"KateBennett_DC","Journalist","55369810","0.7365050646215251"
"splcenter","Media","65698096","-0.9445516524268226"
"scottbix","Journalist","148116121","-0.43034606838850453"
"MJGerson","Journalist","21394764","0.7544842808466413"
"GeoffRBennett","Journalist","19502995","0.4560292915097153"
"SenatorBaldwin","Politician","1074518754","-0.11391186282646255"
"DavidNakamura","Journalist","23621827","0.33916438604646115"
"KSoltisAnderson","Journalist","12889162","1.513207205546537"
"rolandsmartin","Journalist","16116288","-0.5220400711365962"
"priaribi","Journalist","280134848","-0.7270031361029187"
"MariaTeresa1","Journalist","25535595","-1.340094409379375"
"JakeSherman","Journalist","21252618","1.2435189621697968"
"mattklewis","Journalist","16887628","1.655243013724954"
"scottwongDC","Journalist","136550204","1.0817060161437528"
"BretStephensNYT","Journalist","1428659995","0.9576494241904522"
"FoxNews","Media","1367531","1.8044705083934167"
"kfahim","Journalist","68522205","-0.865443101036312"
"jricole","Journalist","17001490","-1.381446606697142"
"SarahBurris","Journalist","40711129","-1.2070482093135169"
"dsamuelsohn","Journalist","15993122","1.0781101728987297"
"RichLowry","Journalist","40116885","2.183831970743365"
"RepRatcliffe","Politician","2847221717","2.394188800577222"
"SenateGOP","Politician","14344823","2.1712465193857837"
"newsbusters","Media","45190383","2.532628765510616"
"BrentNYT","Journalist","2439177534","-0.3710146548456217"
"aarondmiller2","Journalist","257529281","0.01553849399437269"
"OKnox","Journalist","11771512","0.36253736713911205"
"AndrewCMcCarthy","Journalist","130684893","2.822094146734984"
"BrentBozell","Journalist","20243128","1.7775016840557427"
"BenjySarlin","Journalist","16006592","0.583681726708039"
"reidepstein","Journalist","18772897","-0.16605158987929908"
"aterkel","Journalist","15727317","0.6322256105158524"
"ZaidJilani","Journalist","66533920","-0.1264973141840438"
"loisbeckett","Journalist","21134925","0.4668168212447849"
"KThomasDC","Journalist","15463486","0.4092833293244136"
"ryanlcooper","Journalist","214120461","-1.002085144347194"
"baseballcrank","Journalist","38021361","1.2740836297524942"
"ryanbeckwith","Journalist","16459325","0.6016609429331551"
"AliVelshi","Journalist","16378486","0.06048653455716279"
"kairyssdal","Journalist","30013010","-0.013228251965812768"
"GlennThrush","Journalist","19107878","0.78684687005185"
"SpyTalker","Journalist","28366439","-0.7144176847453376"
"RepRubenGallego","Politician","2966570782","-0.4788899521963177"
"IAmSophiaNelson","Journalist","17056433","-0.20560586557455435"
"EricSchmittNYT","Journalist","341118458","-0.3961855575607841"
"SalenaZito","Journalist","16101182","1.567144854221885"
"guypbenson","Journalist","16193222","1.549165637996769"
"jonswaine","Journalist","19817778","-0.2775227304750183"
"NaomiOhReally","Journalist","155203891","-1.2412087201412372"
"MrDanZak","Journalist","66267332","-0.5741797981894327"
"KarenAttiah","Journalist","16684243","-0.3026936331901807"
"TimFernholz","Journalist","36444204","-1.464151001332676"
"SethAMandel","Journalist","150281740","1.293860767600122"
"rj_gallagher","Journalist","224698363","-0.3979834791832957"
"PatriciaMazzei","Journalist","20083388","0.7850489484293386"
"fineout","Journalist","16001789","1.0655247215411483"
"mattzap","Journalist","23332846","0.5045731753175284"
"annafifield","Journalist","65905779","-0.43933567650106253"
"Blavity","Media","2466899838","-0.6047444657721299"
"originalspin","Journalist","14278608","-1.1387271876580758"
"aaronjmate","Journalist","153517357","-0.7521740388180812"
"dlknowles","Journalist","206393099","-0.4411335981235743"
"lizcgoodwin","Journalist","24965555","0.6663861213435727"
"JeffreyGoldberg","Journalist","47448886","0.12880755621260373"
"aljwhite","Journalist","24878499","-0.5436151306067354"
"shadihamid","Journalist","24136198","-1.0650124011351"
"RobDotHutton","Journalist","105236496","-0.06357005739613766"
"PeterBeinart","Journalist","114870265","0.4056874860793904"
"joshrogin","Journalist","15766082","0.9882140917731495"
"Moore_Darnell","Journalist","366353448","-1.3418923310018869"
"jrezaian","Journalist","14926939","-0.9607329470294272"
"AlbertoNardelli","Journalist","1002351","-0.08874096011130012"
"TomNamako","Journalist","160951141","-0.15885990338925265"
"janschakowsky","Politician","24195214","-0.11391186282646255"
"smotus","Journalist","26951743","0.2672475211459971"
"Slate","Media","15164565","-0.7449823523280349"
"JonLemire","Journalist","182398325","0.38051658336422794"
"KatyTurNBC","Journalist","39000115","-0.2649372791174371"
"BennieGThompson","Politician","82453460","-0.5400192873617122"
"SenBobCasey","Politician","171598736","0.1935327346230213"
"andrewrsorkin","Journalist","33792634","0.4740085077348313"
"ChrisVanHollen","Politician","18137749","-0.7449823523280349"
"BettyMcCollum04","Politician","516880804","-0.5094546197790151"
"Peter_Wehner","Journalist","577432615","0.8443803619722213"
"MarshallCohen","Journalist","49031364","0.12700963459009212"
"davidgura","Journalist","14888467","-0.1822328844819035"
"johnson_carrie","Journalist","299877078","0.019134337239395897"
"Jose_Pagliery","Journalist","25605494","-0.006036565475766353"
"JillDLawrence","Journalist","47415772","0.4973814888274822"
"eorden","Journalist","20097201","-0.2523518277598559"
"speechboy71","Journalist","113061485","-0.5130504630240381"
"ggreenwald","Journalist","16076032","-0.3026936331901807"
"andersoncooper","Journalist","15224867","0.4901898023374358"
"bradheath","Journalist","14362404","-0.44652736299110907"
"thegarance","Journalist","7848802","0.27983297250357814"
"Russian_Starr","Journalist","58945187","-1.5126948851404889"
"cliffschecter","Journalist","18549385","-0.9247745145791952"
"digby56","Journalist","7794142","-0.09233680335632333"
"charlie_savage","Journalist","16172747","0.3823145049867396"
"FDRLST","Media","1408003598","1.3064462189577033"
"RepWilson","Politician","234014087","-0.10851809795892776"
"onesarahjones","Journalist","113250460","-1.0488311065324956"
"RepBonamici","Politician","558769636","-0.13908276554162502"
"juliehdavis","Journalist","237477771","0.7239196132639438"
"maureendowd","Journalist","59145948","0.6717798862111075"
"sewellchan","Journalist","1198481","0.9468618944553826"
"JasonMillerinDC","Journalist","1084375028","1.9303250219692287"
"RobbieGramer","Journalist","191298624","0.6178422375357595"
"eilperin","Journalist","118747545","0.35354775902655394"
"Sarah_Boxer","Journalist","41272328","0.3139934833312987"
"MarcACaputo","Journalist","227373977","0.8174115376345474"
"NydiaVelazquez","Politician","164369297","-0.4950712467989221"
"RepDwightEvans","Politician","90639372","-0.2703310439849719"
"RepAlGreen","Politician","156333623","-0.5562005819643167"
"LeaderHoyer","Politician","22012091","-0.4339419116335278"
"SchreckReports","Journalist","951915308","0.5549149807478534"
"RepJoshG","Politician","815310506596691968","0.4776043509798545"
"jahimes","Politician","31611298","-0.17683911961436868"
"ainsleyearhardt","Journalist","186646579","1.7487349380955572"
"SarahPalinUSA","Journalist","65493023","2.512851627662988"
"SarahPalinUSA","Politician","65493023","2.512851627662988"
"CNNValencia","Journalist","15320603","0.2546620697884159"
"EricaLG","Journalist","22283200","0.09824288862990646"
"DaviSusan","Journalist","151444950","1.0601309566736137"
"HeidiNBC","Journalist","234186830","0.20072442111306776"
"TimAlberta","Journalist","184860130","1.320829591937796"
"kaylatausche","Journalist","30043148","0.8120177727670125"
"cjane87","Journalist","15195539","-1.3724569985845838"
"EllenBarryNYT","Journalist","199766003","-0.2235850817996704"
"michaelkruse","Journalist","16291449","-1.172887698485796"
"elainaplott","Journalist","42153941","1.9069520408765783"
"ewong","Journalist","39030654","-0.4986670900439453"
"RachelDonadio","Journalist","464854839","-0.4788899521963177"
"MarkMazzettiNYT","Journalist","168684891","-0.9409558091817994"
"ErikWemple","Journalist","18771370","-0.19661625746199635"
"RepDebDingell","Politician","2970279814","-0.11750770607148578"
"nytmike","Journalist","17436250","0.13779716432516173"
"woodruffbets","Journalist","118245138","0.8515720484622677"
"wolfblitzer","Journalist","71294756","0.5027752536950169"
"thelauracoates","Journalist","3039781324","-0.5148483846465498"
"donlemon","Journalist","16051471","0.3427602292914844"
"JacksonDiehl","Journalist","15432218","-0.027611624945905598"
"donie","Journalist","230787751","0.5585108239928765"
"gregorykorte","Journalist","13804112","0.4991794104499938"
"stephenfhayes","Journalist","69773058","1.7649162326981611"
"jimrutenberg","Journalist","255347566","0.4380500752845992"
"RonanFarrow","Journalist","340613443","-0.225383003422182"
"KagroX","Journalist","24712487","-0.9787121632545432"
"RepAndyHarrisMD","Politician","960962340","2.451722292497593"
"FlitterOnFraud","Journalist","624774427","0.19892649949055616"
"mikeallen","Journalist","14246001","1.0061933079982657"
"chriscmooney","Journalist","49164309","-1.268177544478911"
"JacksonLeeTX18","Politician","80612021","-0.4591128143486901"
"PamelaFalk","Journalist","174145542","0.3463560725365076"
"CNN_Oppmann","Journalist","17911562","-0.3404499872629244"
"LesterHoltNBC","Journalist","25300308","1.0781101728987297"
"rep_stevewomack","Politician","234469322","2.1784382058758296"
"PattyMurray","Politician","293131808","-0.1372848439191134"
"HardballChris","Journalist","48802204","0.04610316157706995"
"FiveThirtyEight","Media","2303751216","-0.2307767682897166"
"repjohnlewis","Politician","29450962","-0.834878433453615"
"lannadelgrey","Journalist","1491965726","-1.1117583633204016"
"elianayjohnson","Journalist","757893380","1.622880424519745"
"cjcmichel","Journalist","69986363","-0.5921590144145488"
"NPRKelly","Journalist","564069706","-0.7072259982552912"
"JeffreyToobin","Journalist","522282462","-0.6694696441825477"
"PaulaReidCBS","Journalist","212674482","-0.14088068716413665"
"ericbolling","Journalist","14839147","1.2237418243221694"
"shaneferro","Journalist","17837051","-0.9607329470294272"
"jeremyscahill","Journalist","23839835","-0.34764167375297084"
"ryanobles","Journalist","16625082","0.6214380807807826"
"schemaly","Journalist","43532023","-1.2070482093135169"
"PeterHamby","Journalist","5336752","0.6214380807807826"
"RepJimBanks","Politician","816131319033950208","2.455318135742617"
"greggutfeld","Journalist","28628850","2.0939358896177844"
"MarshaBlackburn","Politician","278145569","2.295303111339084"
"RepRWilliams","Politician","1077446982","2.4679035871001984"
"RepRutherfordFL","Politician","828977216595849216","1.7936829786583468"
"RepTedBudd","Politician","817138492614524928","2.451722292497593"
"KarlRove","Journalist","18791763","2.3492407600144323"
"LisaMarieBoothe","Journalist","121574367","1.809864273260952"
"kilmeade","Journalist","43919633","1.1859854702494257"
"SteveDeaceShow","Journalist","177564016","3.438781263256463"
"Olivianuzzi","Journalist","21212087","-0.1822328844819035"
"HouseGOP","Politician","15207668","2.3204740140542466"
"MarkSKrikorian","Journalist","282747242","3.4190041254088355"
"kristina_wong","Journalist","18482836","1.3280212784278422"
"derekahunter","Journalist","56149176","1.666030543460023"
"CortesSteve","Journalist","229141520","2.327665700544293"
"HawleyMO","Politician","2352629311","2.611737316901126"
"McCormackJohn","Journalist","27689907","1.1698041756468212"
"TPCarney","Journalist","16068266","1.6624347002150002"
"lukerosiak","Journalist","126755086","2.823892068357495"
"JohnRLottJr","Journalist","539566673","2.7897315575297745"
"LarryOConnor","Journalist","89297892","2.151469381538156"
"davidharsanyi","Journalist","15302774","1.4323007325335153"
"HenryJGomez","Journalist","14340977","1.1769958621368677"
"Jeff_Jacoby","Journalist","51913011","1.7145744272678367"
"sarahcwestwood","Journalist","370491805","1.4323007325335153"
"betsy_klein","Journalist","22302678","0.7850489484293386"
"RealBenCarson","Politician","1180379185","2.259344678888852"
"byrdinator","Journalist","2167286587","0.9828203269056146"
"AshleyRParker","Journalist","33919343","0.795836478164408"
"starsandstripes","Media","9130702","-0.17504119799185708"
"mariasacchetti","Journalist","27058347","0.29781218872869425"
"FrankLuntz","Journalist","197496309","1.2165501378321228"
"Edsall","Journalist","15098373","1.1823896270044023"
"farnazfassihi","Journalist","3048160253","-1.0362456551749142"
"yjtorbati","Journalist","119897487","-0.6299153684872923"
"spettypi","Journalist","32410378","1.1158665269714731"
"katiejmbaker","Journalist","20956686","-1.1746856201083078"
"exjon","Journalist","16930489","3.0486322711714453"
"NoahSneider","Journalist","1469088032","-0.8151012956059872"
"Andrew__Roth","Journalist","249060131","-0.3674188116005985"
"karentravers","Journalist","48038024","-0.3224707710378084"
"davecatanese","Journalist","15901113","0.700546632171293"
"alivitali","Journalist","31058145","0.4812001942248777"
"normative","Journalist","8548612","0.02452810210693071"
"MikeGrunwald","Journalist","52521572","-0.5957548576595719"
"JFKucinich","Journalist","15159913","1.1374415864416123"
"MelindaKCMO","Journalist","21443773","0.6753757294561306"
"RedState","Media","3135241","3.1025699198467933"
"RaniaKhalek","Journalist","37501003","-0.9481474956718458"
"SenatorMenendez","Politician","18695134","-0.5436151306067354"
"mattgutmanABC","Journalist","64744352","0.1845431265104633"
"ChrisCoons","Politician","15324851","-0.06536797901864927"
"pastpunditry","Journalist","133343254","0.24926830492088106"
"Bernstein","Journalist","18121069","-0.17683911961436868"
"ryangrim","Journalist","16170253","0.700546632171293"
"KatTimpf","Journalist","170861207","2.701633398026706"
"RepEspaillat","Politician","817076257770835968","-0.730598979347942"
"kthalps","Journalist","15859912","-0.1804349628593919"
"sarahmccammon","Journalist","21104257","0.7760593403167803"
"MaxBlumenthal","Journalist","53789862","-0.8510597280562192"
"bydanielvictor","Journalist","11545652","-0.7216093712353838"
"alroker","Journalist","16379018","-0.015026173588324369"
"jeneps","Journalist","45399148","0.36253736713911205"
"RepJohnYarmuth","Politician","384913290","-0.3979834791832957"
"splinter_news","Media","121817564","-0.3080873980577156"
"RepEliotEngel","Politician","164007407","-0.4573148927261785"
"Scout_Finch","Journalist","14364337","-0.7395885874605"
"agearan","Journalist","15765991","0.24207661843083464"
"PostRoz","Journalist","292549803","0.9288826782302666"
"AustinScottGA08","Politician","234797704","2.6674728871989855"
"pdmcleod","Journalist","123322294","1.0007995431307306"
"MarkLandler","Journalist","120233868","0.0712740642922324"
"JoyVBehar","Journalist","32004130","-0.5705839549444095"
"ArthurDelaneyHP","Journalist","24196684","0.4829981158473893"
"RepPerlmutter","Politician","20552026","-0.4770920305738061"
"SenatorCantwell","Politician","117501995","-0.8996036118640327"
"KFaulders","Journalist","177028305","1.6624347002150002"
"morningmoneyben","Journalist","135575282","0.8102198511445009"
"SenatorTester","Politician","515822213","-0.14807237365418305"
"PBS","Media","12133382","-0.753971960440593"
"CitizenCohn","Journalist","21634627","0.4434438401521341"
"LaurenBohn","Journalist","168663228","-0.78453662802329"
"ElliottRHams","Journalist","1683907286","2.216194559948573"
"InezFeltscher","Journalist","59850640","2.6387061412387998"
"AlisonFrankel","Journalist","339790344","-0.6730654874275709"
"MelissaAFrancis","Journalist","29515247","1.7019889759102556"
"rogerlsimon","Journalist","21059384","1.523994735281607"
"stephenkruiser","Journalist","12144232","1.8817811381614156"
"kerpen","Journalist","6724252","3.0684094090190728"
"emzanotti","Journalist","5447242","1.3675755541230976"
"SenTomCotton","Politician","968650362","1.709180662400302"
"jimgeraghty","Journalist","15335534","1.8530143922012297"
"adamnagourney","Journalist","339332911","0.984618248528126"
"EdMorrissey","Journalist","16787084","2.140681851803086"
"TimothyNoah1","Journalist","437019753","0.17735144002041692"
"BryanLowry3","Journalist","860712752","0.17375559677539373"
"SenMcSallyAZ","Politician","2964949642","2.056179535545041"
"peterjhasson","Journalist","2935489123","1.1140686053489617"
"LeonHWolf","Journalist","1446408937","1.646253405612396"
"philewing","Journalist","16285830","2.052583692300018"
"seungminkim","Journalist","19186003","0.2906205022386478"
"davidmwessel","Journalist","36047098","-0.2775227304750183"
"BrianHDarling","Journalist","101846064","2.031008632829878"
"mkhammer","Journalist","4923811","2.056179535545041"
"RichardViguerie","Journalist","39295587","2.872435952165308"
"mtaibbi","Journalist","38271276","1.3801610054806783"
"freddoso","Journalist","16007460","1.540176029884211"
"philipaklein","Journalist","20378448","1.3513942595204929"
"cathleendecker","Journalist","41488991","0.15038261568274294"
"RogerPielkeJr","Journalist","493678717","-0.6820550955401287"
"andylevy","Journalist","7841652","0.21151195084813734"
"jessesingal","Journalist","214337395","-1.4156071175248623"
"sistertoldjah","Journalist","16377693","1.8494185489562067"
"Tracinski","Journalist","65826122","3.023461368456283"
"nfergus","Journalist","49279876","0.4632209779997617"
"nickgillespie","Journalist","18950712","1.495227989321421"
"Patterico","Journalist","18828839","2.0993296544853197"
"MattWelch","Journalist","21368060","1.5653469325993736"
"ScottShaneNYT","Journalist","61817626","0.16476598866283568"
"NRO","Media","19417492","2.307888562696665"
"RalstonReports","Journalist","14413466","0.25286414816590425"
"jdickerson","Journalist","4119741","0.7059403970388278"
"grynbaum","Journalist","19570075","0.12880755621260373"
"CahnEmily","Journalist","18825339","0.6987487105487814"
"katienotopoulos","Journalist","15865042","0.7329092213765019"
"RepMarcyKaptur","Politician","581141508","-0.3836001062032029"
"RepDWStweets","Politician","1140648348","-0.16605158987929908"
"senrobportman","Politician","18915145","2.0328065544523897"
"Greg_Palast","Journalist","15450660","-1.4407780202400249"
"algore","Politician","17220934","-1.27179"
"GStephanopoulos","Journalist","17074440","0.9234889133627316"
"wuerker","Journalist","21144314","-0.4806878738188293"
"lisaabramowicz1","Journalist","1327359720","-0.9229765929566834"
"MorganRadford","Journalist","80043764","-0.64969250633492"
"ChrisJansing","Journalist","238259855","0.002953042636791465"
"damiencave","Journalist","15840979","-0.03300538981344041"
"GarethPorter","Journalist","18544958","-0.5040608549114801"
"AndyKroll","Journalist","45931428","0.05868861293465118"
"LisaDNews","Journalist","114050808","0.9162972268726852"
"AnaCabrera","Journalist","31565351","-0.130093157429067"
"jeremyherb","Journalist","150686538","0.583681726708039"
"jchaltiwanger","Journalist","192935052","-0.20380794395204274"
"JaneMayerNYer","Journalist","561516853","-0.11750770607148578"
"wpjenna","Journalist","15893354","0.5171586266751097"
"RepMarkWalker","Politician","2966205003","2.489478646570337"
"TXRandy14","Politician","1058051748","2.6692708088214974"
"AlanDersh","Journalist","372372537","-0.011430330343301164"
"morningmika","Journalist","18227519","0.16117014541781258"
"HeathaT","Journalist","17991281","-1.1135562849429137"
"broderick","Journalist","18205531","-0.2703310439849719"
"TomOrlik","Journalist","284381441","-0.5795735630569675"
"antontroian","Journalist","76773876","0.9091055403826388"
"ShimonPro","Journalist","65277959","-0.30628947643520393"
"MsKellyMHayes","Journalist","244787462","-0.8312825902085919"
"RepDavidEPrice","Politician","155669457","-0.3638229683555753"
"Phil_Mattingly","Journalist","104914594","0.7598780457141758"
"samfbiddle","Journalist","44123487","-0.7503761171955696"
"RepMikeJohnson","Politician","827279765287559168","1.18339"
"evanperez","Journalist","92544900","0.32298309144385673"
"HeidilBlake","Journalist","15661356","-0.6856509387851519"
"AnaKasparian","Journalist","23865382","-0.9481474956718458"
"NPRinskeep","Journalist","115710058","0.4092833293244136"
"jpaceDC","Journalist","28181835","0.11622210485502248"
"TamerELG","Journalist","125400908","-0.622723681997246"
"MoRocca","Journalist","54275319","0.4326563104170644"
"sendavidperdue","Politician","2863210809","0.9972036998857075"
"RepKevinBrady","Politician","19926675","2.4481264492525705"
"SenJoniErnst","Politician","2856787757","1.754128702963092"
"lisamurkowski","Politician","18061669","0.3085997184637639"
"CLewandowski_","Journalist","4121225056","2.480489038457779"
"jasonrileywsj","Journalist","1383097530","0.7670697322042223"
"marthamaccallum","Journalist","46681100","1.1536228810442168"
"KateBolduan","Journalist","20109439","0.7670697322042223"
"RepRichHudson","Politician","935033864","2.473297351967733"
"johnrobertsFox","Journalist","20975060","1.567144854221885"
"RepStephMurphy","Politician","796183515998068736","-0.06357005739613766"
"SenJohnKennedy","Politician","816683274076614656","0.6322256105158524"
"prashantrao","Journalist","25974152","-0.4429315197460858"
"Yascha_Mounk","Journalist","301863076","-1.0650124011351"
